epoch,train_rmse,test_rmse,time
epoch,train_rmse,test_rmse,time
0,5.6906915,6.493865,0.4893944263458252
1,5.662585,6.4796553,0.27089381217956543
2,5.655519,6.4655395,0.25998687744140625
3,5.6468053,6.4512177,0.19644570350646973
4,5.6389613,6.4360785,0.23224186897277832
