epoch,train_rmse,test_rmse,time
epoch,train_rmse,test_rmse,time
0,5.5734534,6.4641733,0.5254161357879639
1,5.5590987,6.452226,0.2798898220062256
2,5.552704,6.4403143,0.2339315414428711
3,5.543354,6.427545,0.24674057960510254
4,5.544698,6.4146957,0.236983060836792
